id,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_duration
id_15145,2016-01-11 12:25:00,-73.97935505738052,40.80989471190579,-73.9117835103579,40.79296022007148,3,1188
id_15146,2016-01-11 12:26:00,-73.89492056512401,40.73011860208688,-73.97880457702783,40.749768662354235,2,1322
id_15147,2016-01-11 12:27:00,-73.89385404102514,40.79863732360937,-73.89537042484453,40.77907503854243,2,378
id_15148,2016-01-11 12:28:00,-73.95885118458105,40.75158060612161,-73.93042209394282,40.82631578271366,3,1793
id_15149,2016-01-11 12:29:00,-73.8953283389311,40.79942469942795,-73.9518039301781,40.80847568798532,1,747
id_15150,2016-01-11 12:30:00,-73.98648263932756,40.77379010044983,-73.89209189251842,40.76346995340094,3,1248
id_15151,2016-01-11 12:31:00,-73.89191040096638,40.73202952250509,-73.90883755460558,40.82126404296263,3,1607
id_15152,2016-01-11 12:32:00,-73.90640679835913,40.81742598508278,-73.97379321602904,40.8174873533096,3,1088
id_15153,2016-01-11 12:33:00,-73.96856697791887,40.78465397574016,-73.9811452491588,40.75714660902894,1,548
id_15154,2016-01-11 12:34:00,-73.93004528460654,40.761360124297404,-73.89771147830487,40.82341990684373,2,1486
id_15155,2016-01-11 12:35:00,-73.91017006376306,40.80033796379201,-73.93151326391968,40.77853512928296,1,473
id_15156,2016-01-11 12:36:00,-73.95807010359921,40.77959405016349,-73.94365576271046,40.82328235181786,1,972
id_15157,2016-01-11 12:37:00,-73.95462482079071,40.73349485949931,-73.98226962634217,40.784967274804075,3,1327
id_15158,2016-01-11 12:38:00,-73.92710272244071,40.79502564009774,-73.93582245263303,40.73967395044652,2,1321
id_15159,2016-01-11 12:39:00,-73.97529059490665,40.82695316149129,-73.96285124147684,40.74391706002343,3,1867
id_15160,2016-01-11 12:40:00,-73.97817893902776,40.75219794303761,-73.97069048289117,40.77978567610614,2,547
id_15161,2016-01-11 12:41:00,-73.96501947218805,40.81629260945593,-73.95089391887596,40.732483406163716,1,1389
id_15162,2016-01-11 12:42:00,-73.91587402546529,40.792099491348964,-73.98643110777246,40.80684075022187,2,1181
id_15163,2016-01-11 12:43:00,-73.95334007735885,40.737789838599966,-73.93021358291374,40.76076753774566,3,463
id_15164,2016-01-11 12:44:00,-73.93926417783481,40.80299749788915,-73.92788970182735,40.73313076830009,3,1566
id_15165,2016-01-11 12:45:00,-73.97045494431924,40.77414901543806,-73.92050007143351,40.79486534658149,3,795
id_15166,2016-01-11 12:46:00,-73.97058943326503,40.809373397549635,-73.98771554240668,40.7905664149914,3,525
id_15167,2016-01-11 12:47:00,-73.92495487407652,40.793574556137806,-73.97244177756501,40.742657682684225,3,1150
id_15168,2016-01-11 12:48:00,-73.97916247481315,40.73027846646265,-73.91276477246637,40.748126397782,2,1113
id_15169,2016-01-11 12:49:00,-73.92321592727835,40.74262972064627,-73.9325321098085,40.80434248745984,1,1002
id_15170,2016-01-11 12:50:00,-73.9499298147651,40.765243962001385,-73.9890945358379,40.74510998365624,2,828
id_15171,2016-01-11 12:51:00,-73.92287290863823,40.7781854317534,-73.9169297426392,40.73064474862868,2,1075
id_15172,2016-01-11 12:52:00,-73.95182705229844,40.82321272872574,-73.94833980310788,40.829971308372556,3,149
id_15173,2016-01-11 12:53:00,-73.90539478163504,40.81219722079064,-73.96369268147807,40.75901740099454,3,1161
id_15174,2016-01-11 12:54:00,-73.98444438307843,40.81016154582649,-73.91457470785812,40.819105171036,3,1152
id_15175,2016-01-11 12:55:00,-73.90067026881877,40.78395763950744,-73.95396352137678,40.771407609910334,2,951
id_15176,2016-01-11 12:56:00,-73.96313388227618,40.739286370517334,-73.94463865134918,40.82627776614464,2,2026
id_15177,2016-01-11 12:57:00,-73.98574577900345,40.80458075116847,-73.90392227061804,40.77298834128768,3,1465
id_15178,2016-01-11 12:58:00,-73.93375955781178,40.73865483221594,-73.97503092043657,40.80493030472647,2,1313
id_15179,2016-01-11 12:59:00,-73.96756457696189,40.739144771488455,-73.93343423526231,40.82656441973986,1,2163
id_15180,2016-01-11 13:00:00,-73.94407968768158,40.755508596202816,-73.97960508637942,40.75823144685164,1,552
id_15181,2016-01-11 13:01:00,-73.90976857939378,40.82225637350972,-73.89221437072945,40.73297000902228,1,1509
id_15182,2016-01-11 13:02:00,-73.91084532392517,40.804991878514215,-73.95881445126413,40.774863972442205,1,1118
id_15183,2016-01-11 13:03:00,-73.92996143837165,40.73766525512195,-73.89897720752238,40.80612893837456,1,1694
id_15184,2016-01-11 13:04:00,-73.89221280913424,40.82189104544813,-73.95329912703511,40.78640031707428,2,1050
id_15185,2016-01-11 13:05:00,-73.94362489047539,40.80833751801081,-73.90538277063877,40.813525500432554,1,476
id_15186,2016-01-11 13:06:00,-73.98606116096451,40.79036427882749,-73.91353942791459,40.75667046373837,2,1134
id_15187,2016-01-11 13:07:00,-73.90805748501894,40.742696202780344,-73.96674504061448,40.73679347791451,3,917
id_15188,2016-01-11 13:08:00,-73.9678706129943,40.76201228485513,-73.92530788237822,40.75209188268242,1,546
id_15189,2016-01-11 13:09:00,-73.97237611910029,40.760068182371306,-73.9666658250992,40.7528743425204,1,200
id_15190,2016-01-11 13:10:00,-73.98299900780334,40.79400471402944,-73.98810237432784,40.76352614151853,2,533
id_15191,2016-01-11 13:11:00,-73.95721000563613,40.788786962145565,-73.95995215437614,40.76117836728591,3,652
id_15192,2016-01-11 13:12:00,-73.95738410329457,40.75772409937775,-73.91894420499173,40.7534220238967,2,650
id_15193,2016-01-11 13:13:00,-73.95972284680334,40.76110992398923,-73.97214568102808,40.74218294407551,3,505
id_15194,2016-01-11 13:14:00,-73.93068070602313,40.78184417153224,-73.92721981773677,40.78218320260956,3,60
id_15195,2016-01-11 13:15:00,-73.91484578306718,40.81454065969341,-73.91351138078217,40.8011399554388,2,225
id_15196,2016-01-11 13:16:00,-73.89622332813526,40.74262250352405,-73.95896607225387,40.82083274093213,1,2161
id_15197,2016-01-11 13:17:00,-73.98059499213198,40.80257380713279,-73.9797923273426,40.75757685046141,2,731
id_15198,2016-01-11 13:18:00,-73.97496181675118,40.82956742234799,-73.93034081848704,40.79605374321258,3,842
id_15199,2016-01-11 13:19:00,-73.93101574894754,40.80497328800712,-73.9768644068251,40.78275601916735,2,729
id_15200,2016-01-11 13:20:00,-73.98018644061227,40.774157111513226,-73.98974019207871,40.81838841197292,3,907
id_15201,2016-01-11 13:21:00,-73.95292357153807,40.803167456974016,-73.97692659059902,40.79950625236672,1,422
id_15202,2016-01-11 13:22:00,-73.9275447769454,40.81606864714098,-73.9633352246695,40.748295347187195,2,1585
id_15203,2016-01-11 13:23:00,-73.91194549679611,40.806850009973445,-73.92226207585696,40.75663299676571,3,927
id_15204,2016-01-11 13:24:00,-73.96824007125419,40.731275750195685,-73.95674053954639,40.79244835598558,2,1242
id_15205,2016-01-11 13:25:00,-73.92320144359029,40.743149351505444,-73.89814314281816,40.80511820772643,1,1450
id_15206,2016-01-11 13:26:00,-73.92541303341527,40.74071426107381,-73.91577372531398,40.73786997296073,3,133
id_15207,2016-01-11 13:27:00,-73.90403838737416,40.73318259456076,-73.8912528937072,40.794637539928274,1,1097
id_15208,2016-01-11 13:28:00,-73.9586252504236,40.80145230014586,-73.92347045664563,40.74704189148897,2,1109
id_15209,2016-01-11 13:29:00,-73.91499081351118,40.75673734451028,-73.98786108183735,40.82429367388942,2,1760
id_15210,2016-01-11 13:30:00,-73.91480001355585,40.80219566065664,-73.97511189305234,40.82637564054551,1,1231
id_15211,2016-01-11 13:31:00,-73.96608054580086,40.796609843967936,-73.96304066812685,40.815920117664234,1,463
id_15212,2016-01-11 13:32:00,-73.92788421622416,40.78236111541017,-73.91966687718859,40.81605345864456,2,778
id_15213,2016-01-11 13:33:00,-73.92248379123315,40.735971422357764,-73.9254737619929,40.826113966964535,1,1608
id_15214,2016-01-11 13:34:00,-73.96255715873777,40.76053062226959,-73.96947762130162,40.758606712085246,3,134
id_15215,2016-01-11 13:35:00,-73.94482000046354,40.732711474929346,-73.92019390922005,40.78226144766791,2,1151
id_15216,2016-01-11 13:36:00,-73.94642222727434,40.821002024122095,-73.96209505305592,40.74339038466986,3,1882
id_15217,2016-01-11 13:37:00,-73.91264904316289,40.76086336161658,-73.9231541224183,40.77561802432417,3,399
id_15218,2016-01-11 13:38:00,-73.98993087440861,40.739494955327565,-73.95892118366682,40.74046549146092,3,443
id_15219,2016-01-11 13:39:00,-73.93989733885432,40.73025181163521,-73.96896795558696,40.79916647488882,2,1178
id_15220,2016-01-11 13:40:00,-73.97156591864362,40.79115126652128,-73.94051585638694,40.7375665618827,2,1232
id_15221,2016-01-11 13:41:00,-73.92531580319445,40.792096904964225,-73.8919250541096,40.81595678439101,2,820
id_15222,2016-01-11 13:42:00,-73.9219631137029,40.829492529264364,-73.92534101085513,40.8151571866767,3,238
id_15223,2016-01-11 13:43:00,-73.93988734913064,40.758860918757776,-73.95483586122687,40.826561960442326,3,1411
id_15224,2016-01-11 13:44:00,-73.93579704582156,40.73465251965554,-73.93815553077344,40.732723057704035,1,60
id_15225,2016-01-11 13:45:00,-73.95849418109448,40.8079382355101,-73.94613921700805,40.81186134440722,2,195
id_15226,2016-01-11 13:46:00,-73.95866773206996,40.76045819567528,-73.98686562348101,40.75928456135981,3,462
id_15227,2016-01-11 13:47:00,-73.91548829401496,40.763065904057825,-73.92257119058391,40.74958794200252,2,240
id_15228,2016-01-11 13:48:00,-73.97682686325736,40.82077343388319,-73.96945023677767,40.80505550984608,1,396
id_15229,2016-01-11 13:49:00,-73.91284966853067,40.78753702769378,-73.93657723576773,40.74200649303538,2,829
id_15230,2016-01-11 13:50:00,-73.92449868183981,40.77003496483741,-73.98290896435668,40.81757958803566,3,1235
id_15231,2016-01-11 13:51:00,-73.90155253153445,40.82505577079147,-73.91097027205177,40.817532994342955,3,202
id_15232,2016-01-11 13:52:00,-73.96398553078002,40.75652911614592,-73.98825708954499,40.78559609461354,1,603
id_15233,2016-01-11 13:53:00,-73.93938209481837,40.7321477911859,-73.95785369457008,40.772273255057215,3,740
id_15234,2016-01-11 13:54:00,-73.98610104884708,40.75308752834258,-73.95166829438607,40.81894801752062,1,1197
id_15235,2016-01-11 13:55:00,-73.89874934249451,40.73441259657359,-73.91276264963908,40.801237261608776,3,1483
id_15236,2016-01-11 13:56:00,-73.92246085393208,40.7707747344299,-73.89264128222183,40.73321869113753,3,741
id_15237,2016-01-11 13:57:00,-73.92771247509285,40.81310665585603,-73.97086683272485,40.77120195878841,2,1163
id_15238,2016-01-11 13:58:00,-73.91673107990134,40.82751795736538,-73.97609416785644,40.77297795521883,1,1323
id_15239,2016-01-11 13:59:00,-73.96156711432405,40.8000320919963,-73.92782979686801,40.815614296366725,1,706
id_15240,2016-01-11 14:00:00,-73.92961397312477,40.82261149092326,-73.96827023999083,40.81827502186758,1,634
id_15241,2016-01-11 14:01:00,-73.90990780895947,40.77085320311061,-73.9875781525188,40.78435636177827,1,1120
id_15242,2016-01-11 14:02:00,-73.9809705555296,40.760270948291854,-73.96681893079062,40.74122652458967,1,461
id_15243,2016-01-11 14:03:00,-73.89411831107097,40.745422522857204,-73.96654757403557,40.790907731759546,1,1216
id_15244,2016-01-11 14:04:00,-73.90081131974986,40.780088069937264,-73.93484689098325,40.77604292087547,2,468
id_15245,2016-01-11 14:05:00,-73.89369811660937,40.762693805567714,-73.94499704562826,40.772292260047756,2,705
id_15246,2016-01-11 14:06:00,-73.90916514909684,40.74075376967211,-73.95665541537603,40.82843228752383,2,2003
id_15247,2016-01-11 14:07:00,-73.96056889075606,40.82319150519604,-73.96109082794864,40.8295825951493,1,105
id_15248,2016-01-11 14:08:00,-73.93184445323654,40.74237038061102,-73.96321294787523,40.770959847830106,1,746
id_15249,2016-01-11 14:09:00,-73.97798375777616,40.80397394119989,-73.90382430477192,40.82345821453117,1,1240
id_15250,2016-01-11 14:10:00,-73.9145833268334,40.73680750713517,-73.94391898584942,40.75446048465821,2,640
id_15251,2016-01-11 14:11:00,-73.97463603340071,40.78271164669865,-73.90450751396149,40.749349462250656,1,1046
id_15252,2016-01-11 14:12:00,-73.90331760650757,40.79748025318596,-73.8904248360813,40.79567240428153,2,235
id_15253,2016-01-11 14:13:00,-73.96594430474872,40.753453448162055,-73.9404396467837,40.78004647433723,3,685
id_15254,2016-01-11 14:14:00,-73.9739588092717,40.737564964856,-73.89715058162031,40.80457676411467,3,1596
id_15255,2016-01-11 14:15:00,-73.9829095636309,40.78933646034205,-73.97254142350194,40.74098840935737,1,817
id_15256,2016-01-11 14:16:00,-73.91886348719491,40.79029068967194,-73.95902146849131,40.77824159951596,2,692
id_15257,2016-01-11 14:17:00,-73.9713796223095,40.7611982498912,-73.92410924642151,40.79817751270869,2,1093
id_15258,2016-01-11 14:18:00,-73.97023321879382,40.767619335019425,-73.96619848243984,40.78010700672147,1,219
id_15259,2016-01-11 14:19:00,-73.97303033961371,40.73456057653509,-73.9308234948805,40.75863272839378,3,741
id_15260,2016-01-11 14:20:00,-73.95942048775315,40.75957885879711,-73.9001048484958,40.78008129315615,1,830
id_15261,2016-01-11 14:21:00,-73.89587885658716,40.81826024750451,-73.8926385628633,40.78852450971941,1,685
id_15262,2016-01-11 14:22:00,-73.94133783220757,40.74712945100412,-73.93651241664138,40.78503570885049,1,684
id_15263,2016-01-11 14:23:00,-73.96391220606942,40.77680518943946,-73.91632819852693,40.78658890943464,1,734
id_15264,2016-01-11 14:24:00,-73.97296092402955,40.7976826221165,-73.9296766411403,40.77427886555597,1,852
id_15265,2016-01-11 14:25:00,-73.98810985802945,40.81028822582253,-73.94800932167139,40.763100811516445,2,986
id_15266,2016-01-11 14:26:00,-73.95350073529316,40.73811491692768,-73.95435012978469,40.73704177457081,3,60
id_15267,2016-01-11 14:27:00,-73.97899385257739,40.78918361240959,-73.9285850206636,40.73464746220552,3,1348
id_15268,2016-01-11 14:28:00,-73.98729880043308,40.79272901739593,-73.95543723885825,40.783381245272146,3,557
id_15269,2016-01-11 14:29:00,-73.97970202940641,40.74973813583965,-73.9150997719585,40.8158776178145,3,1804
id_15270,2016-01-11 14:30:00,-73.95814784836075,40.73308485170579,-73.97738285384399,40.8085676983145,2,1379
id_15271,2016-01-11 14:31:00,-73.91491362985617,40.81443668984244,-73.91814084258606,40.78362536515092,2,497
id_15272,2016-01-11 14:32:00,-73.98330137488314,40.77400698320737,-73.93889374245535,40.793949960113736,3,678
id_15273,2016-01-11 14:33:00,-73.92213260762433,40.7360779268228,-73.98182205211621,40.82764478373161,1,2106
id_15274,2016-01-11 14:34:00,-73.92794574711986,40.787802870872525,-73.90604355472229,40.82672366821461,1,860
id_15275,2016-01-11 14:35:00,-73.90180097945331,40.767691296044,-73.93501425957521,40.829480534431525,1,1513
id_15276,2016-01-11 14:36:00,-73.9716012991528,40.73802013101737,-73.91651392336695,40.73164880019722,2,723
id_15277,2016-01-11 14:37:00,-73.9105732294321,40.75871112323187,-73.97762826185647,40.79362086391021,2,1025
id_15278,2016-01-11 14:38:00,-73.90351347829518,40.76268311233082,-73.9744839211005,40.80450721554793,1,1422
id_15279,2016-01-11 14:39:00,-73.89235158683482,40.787490498132904,-73.902136615108,40.74030724081773,1,1001
id_15280,2016-01-11 14:40:00,-73.90914506419809,40.77033335380085,-73.94331752599496,40.76632367932139,3,585
id_15281,2016-01-11 14:41:00,-73.97762317991808,40.74069921778347,-73.96041086410754,40.74651195668069,1,263
id_15282,2016-01-11 14:42:00,-73.89528709898366,40.79353354188434,-73.93811220851941,40.76846259616676,3,664
id_15283,2016-01-11 14:43:00,-73.90850079471961,40.80287991882568,-73.95284936925925,40.7741205875984,3,1031
id_15284,2016-01-11 14:44:00,-73.96876748155452,40.78073029722473,-73.89261802519833,40.747836889068104,3,1247
id_15285,2016-01-11 14:45:00,-73.97348025994536,40.736335074338506,-73.97030117705638,40.779608411212045,3,875
id_15286,2016-01-11 14:46:00,-73.89635858495996,40.740322479395736,-73.93699300679498,40.7487582589941,3,556
id_15287,2016-01-11 14:47:00,-73.9744301373894,40.82446458792798,-73.95675901555524,40.82222925042371,1,240
id_15288,2016-01-11 14:48:00,-73.91228966145908,40.74893653575381,-73.9734886757972,40.746947662607575,2,1114
id_15289,2016-01-11 14:49:00,-73.94947407457367,40.76074945565264,-73.92185100131756,40.781254908236264,2,499
id_15290,2016-01-11 14:50:00,-73.91761947345071,40.79875137157929,-73.97630225261102,40.76442910143767,3,1273
id_15291,2016-01-11 14:51:00,-73.98081486198333,40.8091835615979,-73.96254738714795,40.77227472609988,3,851
id_15292,2016-01-11 14:52:00,-73.91749417122615,40.82110189202856,-73.94126409651426,40.768937592808776,2,1230
id_15293,2016-01-11 14:53:00,-73.93880886226809,40.76951857547759,-73.9476225806501,40.827865942706865,2,1014
id_15294,2016-01-11 14:54:00,-73.8999621614661,40.82922920041938,-73.89894440466054,40.796361410775475,3,678
id_15295,2016-01-11 14:55:00,-73.9711601582756,40.74038905321108,-73.92490291848652,40.734872454372685,3,573
id_15296,2016-01-11 14:56:00,-73.97906439220249,40.81265342560147,-73.98305832375407,40.81350841774595,2,66
id_15297,2016-01-11 14:57:00,-73.9703779701515,40.757210615288926,-73.97567895780551,40.78454331813382,2,489
id_15298,2016-01-11 14:58:00,-73.98214246327505,40.82370909214807,-73.93137758970708,40.74165144686017,3,1472
id_15299,2016-01-11 14:59:00,-73.89198494591382,40.81691963097943,-73.96745144719915,40.777160182116944,2,1671
id_15300,2016-01-11 15:00:00,-73.97771433740887,40.806227060692976,-73.97042909575006,40.74334987015996,2,1047
id_15301,2016-01-11 15:01:00,-73.96991490544053,40.790374745499406,-73.89124437496893,40.785750845892565,3,1096
id_15302,2016-01-11 15:02:00,-73.90903142527236,40.75144563387987,-73.91905186023381,40.76707146529151,2,331
id_15303,2016-01-11 15:03:00,-73.96532456042982,40.776192536053266,-73.9597531782469,40.73668055838823,1,784
id_15304,2016-01-11 15:04:00,-73.96777066598094,40.73347858247472,-73.98721769066519,40.795356014958024,1,1205
id_15305,2016-01-11 15:05:00,-73.92276902195923,40.80094035737968,-73.91048955739016,40.753341000210106,2,1073
id_15306,2016-01-11 15:06:00,-73.95012347695601,40.74158792674532,-73.93227622108809,40.80663675471132,1,1200
id_15307,2016-01-11 15:07:00,-73.90645208461996,40.75582882335468,-73.95886672999484,40.82038132719024,2,1319
id_15308,2016-01-11 15:08:00,-73.92617306543373,40.754504959165175,-73.93726737286053,40.7542752732169,1,171
id_15309,2016-01-11 15:09:00,-73.96117852829154,40.80879486558241,-73.90034982797096,40.76058457925563,3,1314
id_15310,2016-01-11 15:10:00,-73.93020767243803,40.770064781010866,-73.98365521044337,40.7346579243907,3,995
id_15311,2016-01-11 15:11:00,-73.9033538378452,40.78345409775979,-73.9168009040703,40.778151482566024,2,204
id_15312,2016-01-11 15:12:00,-73.95355170394475,40.75086185561411,-73.9037247822566,40.81402852010497,3,1576
id_15313,2016-01-11 15:13:00,-73.91635292784757,40.76341021140903,-73.93794998215053,40.74101658277383,1,655
id_15314,2016-01-11 15:14:00,-73.94841670196227,40.78118989430735,-73.89390997409413,40.74677438967692,3,895
id_15315,2016-01-11 15:15:00,-73.93569266022214,40.74942038895025,-73.96683248527349,40.804460334393234,3,1059
id_15316,2016-01-11 15:16:00,-73.91662999722017,40.79898125014363,-73.91787808641458,40.7938108147006,3,121
id_15317,2016-01-11 15:17:00,-73.98394726286901,40.77492673782885,-73.94751384230354,40.74993357677062,2,662
id_15318,2016-01-11 15:18:00,-73.94450504776583,40.82836504167458,-73.95209342721297,40.747124625077895,1,1536
id_15319,2016-01-11 15:19:00,-73.98047864840073,40.75465303965749,-73.92636984077512,40.73704724729233,3,923
id_15320,2016-01-11 15:20:00,-73.91749944555279,40.769605960011845,-73.92905550095946,40.73176455793559,2,623
id_15321,2016-01-11 15:21:00,-73.92921937348149,40.822466288268544,-73.95328226656274,40.77225921827119,1,869
id_15322,2016-01-11 15:22:00,-73.95730703396107,40.818599738828865,-73.95245029554407,40.7407857699063,3,1371
id_15323,2016-01-11 15:23:00,-73.9823718486607,40.778416979732924,-73.94201085066999,40.75921012788437,2,816
id_15324,2016-01-11 15:24:00,-73.89741975379701,40.74235935633883,-73.8907159669687,40.81739299325832,1,1231
id_15325,2016-01-11 15:25:00,-73.95849962794523,40.77087813792321,-73.91014974871108,40.73493497818363,2,1099
id_15326,2016-01-11 15:26:00,-73.96246232226032,40.78873306218026,-73.95337022291757,40.80967737951227,2,423
id_15327,2016-01-11 15:27:00,-73.97989950290824,40.75542291376628,-73.9536828094051,40.76816246911807,1,413
id_15328,2016-01-11 15:28:00,-73.93226467909034,40.749113287811916,-73.90032435800016,40.77118857498505,2,584
id_15329,2016-01-11 15:29:00,-73.96343465446104,40.78314376625348,-73.91207411821462,40.827266565485274,2,1106
id_15330,2016-01-11 15:30:00,-73.90571469177881,40.747602399211125,-73.92464510818651,40.78684789752655,2,866
id_15331,2016-01-11 15:31:00,-73.92172332163732,40.81745347378287,-73.91858730634789,40.73366359094356,3,1871
id_15332,2016-01-11 15:32:00,-73.98960850941906,40.737424087285774,-73.98430052454036,40.80938276605287,2,1468
id_15333,2016-01-11 15:33:00,-73.93343253883339,40.82874006754794,-73.98073718050797,40.785452496077596,1,1049
id_15334,2016-01-11 15:34:00,-73.96681653231802,40.78379430100128,-73.95842691589496,40.80770655452818,2,459
id_15335,2016-01-11 15:35:00,-73.98846328799722,40.82835623205382,-73.9427407712595,40.74512152591326,2,2001
id_15336,2016-01-11 15:36:00,-73.92806328370125,40.80515160505997,-73.91890098497032,40.756251823972036,3,805
id_15337,2016-01-11 15:37:00,-73.96950856397945,40.7452898085086,-73.91178701299754,40.8210527873713,3,1539
id_15338,2016-01-11 15:38:00,-73.90003641900468,40.75274375278025,-73.90152101323874,40.772986825330065,2,420
id_15339,2016-01-11 15:39:00,-73.93266192590467,40.740694690384764,-73.96290601744319,40.7810688169386,1,975
id_15340,2016-01-11 15:40:00,-73.96908148902799,40.802908529220666,-73.91519978804862,40.794312853284346,2,892
id_15341,2016-01-11 15:41:00,-73.89208725603127,40.74686584728717,-73.89053143723349,40.782829345475406,1,624
id_15342,2016-01-11 15:42:00,-73.93535584333888,40.80145796948678,-73.96918141933035,40.80506205412479,1,621
id_15343,2016-01-11 15:43:00,-73.97345278278736,40.81594984906292,-73.98302878310237,40.75231709957253,2,1491
id_15344,2016-01-11 15:44:00,-73.93827578298308,40.771171444393005,-73.90034839721324,40.82208392584956,3,1244
id_15345,2016-01-11 15:45:00,-73.89406509417769,40.796103750990106,-73.97651023628542,40.7353682723287,3,1591
id_15346,2016-01-11 15:46:00,-73.94757897691578,40.81951957817532,-73.91802235617241,40.779950024072114,1,1017
id_15347,2016-01-11 15:47:00,-73.94746544881052,40.805312561009195,-73.95126746416776,40.82976526331076,2,499
id_15348,2016-01-11 15:48:00,-73.94388732777752,40.743076061955115,-73.95444823757457,40.79587890848976,2,1180
id_15349,2016-01-11 15:49:00,-73.96198964488454,40.759251223393754,-73.89594110240562,40.77821730450089,3,1011
id_15350,2016-01-11 15:50:00,-73.97382163869563,40.78356376166309,-73.9548858024054,40.82525404851725,3,898
id_15351,2016-01-11 15:51:00,-73.93210722966315,40.75642691357452,-73.94923520778148,40.73779866845215,3,378
id_15352,2016-01-11 15:52:00,-73.90057998032825,40.78059238034633,-73.98843044726999,40.77223804851809,3,1367
id_15353,2016-01-11 15:53:00,-73.91642702580985,40.82528307529421,-73.97164484240166,40.82035566559307,2,687
id_15354,2016-01-11 15:54:00,-73.98038125923624,40.77531670661289,-73.95385120643353,40.79802452436006,1,545
id_15355,2016-01-11 15:55:00,-73.94991510239446,40.75616698491323,-73.92340643363275,40.766843621889066,1,520
id_15356,2016-01-11 15:56:00,-73.98947041200944,40.7446578678779,-73.98360665641931,40.82775550581563,2,1878
id_15357,2016-01-11 15:57:00,-73.95920596141129,40.82010975030265,-73.95504921726231,40.80591371939847,1,281
id_15358,2016-01-11 15:58:00,-73.92306234073858,40.75297931891013,-73.95347298366254,40.827731791077234,2,1512
id_15359,2016-01-11 15:59:00,-73.96097657165089,40.74936200984191,-73.91089876526709,40.78836807416496,3,945
id_15360,2016-01-11 16:00:00,-73.90594416809047,40.78511372819706,-73.962501514365,40.73081773034353,2,1568
id_15361,2016-01-11 16:01:00,-73.94226157864593,40.77617110518913,-73.90080833031652,40.827194032554544,2,1054
id_15362,2016-01-11 16:02:00,-73.923083183716,40.76856648914121,-73.89560310768734,40.812407051995166,3,805
id_15363,2016-01-11 16:03:00,-73.90161347767184,40.787865168263146,-73.96784165075528,40.78502953225176,1,1067
id_15364,2016-01-11 16:04:00,-73.92171896913506,40.786940588668465,-73.95222394083635,40.74608911820587,2,1092
id_15365,2016-01-11 16:05:00,-73.90026737957145,40.736840251816595,-73.91665401929022,40.818093793775525,3,1903
id_15366,2016-01-11 16:06:00,-73.90919346440747,40.771491866215044,-73.96313589830366,40.79373541873376,2,1088
id_15367,2016-01-11 16:07:00,-73.93329357546055,40.802098661604774,-73.90739857716682,40.73030339402056,1,1292
id_15368,2016-01-11 16:08:00,-73.96027668999825,40.768167914691695,-73.89261152423498,40.77937792013048,2,1239
id_15369,2016-01-11 16:09:00,-73.96018575953487,40.82976593476324,-73.92686377876322,40.82823173361771,2,422
id_15370,2016-01-11 16:10:00,-73.90246689101416,40.75353850609709,-73.97387010094198,40.7885999265153,1,1438
id_15371,2016-01-11 16:11:00,-73.98461157702614,40.77963642862347,-73.98980650521389,40.801072786697205,2,464
id_15372,2016-01-11 16:12:00,-73.89585631519031,40.79739292805223,-73.94901167510821,40.7958050035355,2,763
id_15373,2016-01-11 16:13:00,-73.95729401998078,40.78478626854678,-73.96731118226208,40.78187388638644,3,179
id_15374,2016-01-11 16:14:00,-73.91611289401865,40.733907312192585,-73.91260810239118,40.79920891477354,2,1212
id_15375,2016-01-11 16:15:00,-73.95699702473625,40.78136661869979,-73.94301956848514,40.74957641961377,3,537
id_15376,2016-01-11 16:16:00,-73.89466986107668,40.82664271691633,-73.92677705594646,40.76379262349489,3,1235
id_15377,2016-01-11 16:17:00,-73.98635259698432,40.77066638831653,-73.92937389924877,40.81894235205071,3,1470
id_15378,2016-01-11 16:18:00,-73.95466811233597,40.74161788787195,-73.98637084430986,40.75698486796442,1,526
id_15379,2016-01-11 16:19:00,-73.90325389529727,40.7321258406665,-73.91920046534305,40.77167469780202,1,772
id_15380,2016-01-11 16:20:00,-73.96259434608629,40.771226481905906,-73.90742898441823,40.740338141321836,3,1019
id_15381,2016-01-11 16:21:00,-73.96243805234067,40.74852968186151,-73.94287735275603,40.82304894524878,2,1519
id_15382,2016-01-11 16:22:00,-73.90012481839314,40.813469874665465,-73.93179493094605,40.756932282021275,1,1033
id_15383,2016-01-11 16:23:00,-73.90694177468274,40.825225747361976,-73.97562180291906,40.78809658042633,1,1457
id_15384,2016-01-11 16:24:00,-73.97942288047035,40.8240530072672,-73.92412821745202,40.769877171402555,1,1199
id_15385,2016-01-11 16:25:00,-73.93198200901305,40.7674529534135,-73.89603717782869,40.764672281783035,2,507
id_15386,2016-01-11 16:26:00,-73.967660481166,40.775475706080684,-73.91880444699231,40.74681994212228,3,903
id_15387,2016-01-11 16:27:00,-73.9684861728235,40.76150797280486,-73.98855277758477,40.82960242699524,1,1208
id_15388,2016-01-11 16:28:00,-73.92845960130964,40.74290524565903,-73.95905777267605,40.7589188234194,3,632
id_15389,2016-01-11 16:29:00,-73.97761338358349,40.78590388023329,-73.89460705532933,40.76964282244522,3,1307
id_15390,2016-01-11 16:30:00,-73.9430220998997,40.748620525252626,-73.92317582562883,40.74927292724286,2,316
id_15391,2016-01-11 16:31:00,-73.96441782657371,40.735940819754695,-73.95753070970333,40.792757563318276,2,1086
